Title,ID,Cover,Genres,Action and Adventure,Animals,Art,Children,Contemporary,Crime,Death,Dystopian,Espionage,Family,Fantasy,Fiction,Friendship,Health,Historical,Horror,Humor,Legal,Memoir,Murder,Mystery and Detective,Paranormal,Political,Psychological,Relationships,Romance,Self-help,Suspense,Thriller,Travel,War,Women,author,year,total_weeks,first_week,debut_rank,best_rank
WHEN SHE WAS GOOD,/works/OL9313145W,11408170,"['Women', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Philip Roth,1967,4,1967-07-30,8,8
WHEN THE LEGENDS DIE,/works/OL4803181W,4672665,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hal Borland,1963,2,1963-07-07,10,10
WHEN THE WHIPPOORWILL,/works/OL111378W,5141722,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marjorie Kinnan Rawlings,1940,2,1940-05-13,6,6
WHEN THE WIND BLOWS,/works/OL167187W,1463550,"['Action and Adventure', 'Suspense', 'Fiction', 'Women', 'Murder', 'Fantasy', 'Mystery and Detective']",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,James Patterson,1998,14,1998-11-15,6,2
WHEN THE WIND BLOWS,/works/OL167187W,10536708,"['Action and Adventure', 'Suspense', 'Fiction', 'Women', 'Murder', 'Fantasy', 'Mystery and Detective']",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,James Patterson,1998,14,1998-11-15,6,2
WHEN WE WERE YOUNG,/works/OL19749370W,8842375,"['Fiction', 'Family', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Karen Kingsbury,2018,1,2018-11-04,10,10
WHEN YOU SEE ME,/works/OL20639937W,9256252,"['Women', 'Thriller', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,Lisa Gardner,2020,3,2020-02-16,3,3
WHERE ANGELS GO,/works/OL1911527W,2010964,"['Fiction', 'Contemporary', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Debbie Macomber,2007,2,2007-10-21,16,15
WHERE ANGELS GO,/works/OL1911527W,1458694,"['Fiction', 'Contemporary', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Debbie Macomber,2007,2,2007-10-21,16,15
WHERE ARE YOU NOW?,/works/OL13054W,2787373,"['Suspense', 'Fiction', 'Family', 'Psychological', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Mary Higgins Clark,2008,6,2008-04-27,1,1
WHERE ARE YOU NOW?,/works/OL13054W,8021886,"['Suspense', 'Fiction', 'Family', 'Psychological', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Mary Higgins Clark,2008,6,2008-04-27,1,1
WHERE ARE YOU NOW?,/works/OL13054W,8025697,"['Suspense', 'Fiction', 'Family', 'Psychological', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,Mary Higgins Clark,2008,6,2008-04-27,1,1
WHERE EAGLES DARE,/works/OL257692W,290501,"['Thriller', 'Suspense', 'Fiction', 'Historical', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Alistair MacLean,1967,8,1967-12-17,10,8
WHERE EAGLES DARE,/works/OL257692W,3368,"['Thriller', 'Suspense', 'Fiction', 'Historical', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Alistair MacLean,1967,8,1967-12-17,10,8
WHERE EAGLES DARE,/works/OL257692W,6410287,"['Thriller', 'Suspense', 'Fiction', 'Historical', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Alistair MacLean,1967,8,1967-12-17,10,8
WHERE LOVE HAS GONE,/works/OL8045884W,409413,"['Fiction', 'Relationships']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Harold Robbins,1962,13,1962-11-04,7,4
WHERE THE BOYS ARE,/works/OL2674261W,5541649,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glendon Swarthout,1960,2,1960-02-28,12,12
WHERE THE CRAWDADS SING,/works/OL18766691W,8362947,"['Contemporary', 'Relationships', 'Fiction', 'Women', 'Children', 'Historical', 'Murder', 'Mystery and Detective']",0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,Delia Owens,2018,114,2018-09-23,9,1
WHERE THE CRAWDADS SING,/works/OL18766691W,10671923,"['Contemporary', 'Relationships', 'Fiction', 'Women', 'Children', 'Historical', 'Murder', 'Mystery and Detective']",0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,Delia Owens,2018,114,2018-09-23,9,1
WHERE THE CRAWDADS SING,/works/OL18766691W,11985691,"['Contemporary', 'Relationships', 'Fiction', 'Women', 'Children', 'Historical', 'Murder', 'Mystery and Detective']",0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,Delia Owens,2018,114,2018-09-23,9,1
WHERE THERES SMOKE,/works/OL167330W,7108547,"['Fiction', 'Contemporary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandra Brown,1993,4,1993-04-25,6,6
WHERE THERES SMOKE,/works/OL167330W,11337031,"['Fiction', 'Contemporary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sandra Brown,1993,4,1993-04-25,6,6
WHERE WE BELONG,/works/OL20378994W,9046497,"['Women', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Emily Giffin,2012,7,2012-08-12,2,2
WHERE YOU BELONG,/works/OL14860301W,241652,"['Contemporary', 'Romance', 'Fiction', 'Women', 'Historical', 'War']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,Barbara Taylor Bradford,2000,3,2000-04-02,15,10
"WHERED YOU GO, BERNADETTE",/works/OL21107795W,10395227,"['Fiction', 'Women', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Maria Semple,2012,1,2012-09-09,9,9
WHILE I WAS GONE,/works/OL1858266W,225423,"['Relationships', 'Suspense', 'Women', 'Fiction', 'Murder', 'Psychological', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,Sue Miller,1999,6,1999-02-14,16,11
WHILE MY PRETTY ONE SLEEPS,/works/OL13069W,5408818,"['Suspense', 'Fiction', 'Women', 'Psychological', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,Mary Higgins Clark,1989,21,1989-05-14,8,1
WHILE MY PRETTY ONE SLEEPS,/works/OL13069W,8027049,"['Suspense', 'Fiction', 'Women', 'Psychological', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,Mary Higgins Clark,1989,21,1989-05-14,8,1
WHILE MY PRETTY ONE SLEEPS,/works/OL13069W,9039468,"['Suspense', 'Fiction', 'Women', 'Psychological', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,Mary Higgins Clark,1989,21,1989-05-14,8,1
WHILE MY SISTER SLEEPS,/works/OL14919630W,8259459,"['Contemporary', 'Romance', 'Fiction', 'Women', 'Family']",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Barbara Delinsky,2009,1,2009-03-08,14,14
WHIP HAND,/works/OL10530463W,10214927,"['Fiction', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dick Francis,1980,5,1980-05-25,14,13
BLACKLIST,/works/OL18035W,259076,"['Women', 'Mystery and Detective', 'Children', 'Fiction']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Sara Paretsky,2003,3,2003-10-19,14,11
WHIPLASH,/works/OL21745019W,10441377,"['Fiction', 'Mystery and Detective', 'Crime', 'Murder']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Catherine Coulter,2010,3,2010-07-04,5,5
WHIRLWIND,/works/OL2918754W,6657272,"['Fiction', 'Historical', 'Action and Adventure', 'War']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,James Clavell,1986,22,1986-11-09,4,1
WHIRLWIND,/works/OL2918754W,204507,"['Fiction', 'Historical', 'Action and Adventure', 'War']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,James Clavell,1986,22,1986-11-09,4,1
WHISKEY BEACH,/works/OL17389033W,7480978,"['Women', 'Mystery and Detective', 'Murder', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,Nora Roberts,2013,6,2013-05-05,1,1
WHISKEY BEACH,/works/OL17389033W,7504242,"['Women', 'Mystery and Detective', 'Murder', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,Nora Roberts,2013,6,2013-05-05,1,1
WHISKEY BEACH,/works/OL17389033W,7742884,"['Women', 'Mystery and Detective', 'Murder', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,Nora Roberts,2013,6,2013-05-05,1,1
WHISPER NETWORK,/works/OL20334030W,8997443,"['Women', 'Psychological']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Chandler Baker,2019,2,2019-07-21,12,12
WHISPERS AT MIDNIGHT,/works/OL167253W,477565,"['Women', 'Suspense', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Karen Robards,2003,2,2003-01-26,14,14
WHISTLE,/works/OL4461210W,5410258,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,James Jones,1978,11,1978-04-02,5,5
WHITE BANNERS,/works/OL12589W,6575462,"['Fiction', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lloyd C. Douglas,1936,15,1936-10-12,5,3
BLACKVEIL,/works/OL15662875W,6680918,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kristen Britain,2011,1,2011-02-20,12,12
WHITE GOLD WIELDER,/works/OL1902800W,9262493,"['Fiction', 'Fantasy']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stephen R. Donaldson,1983,23,1983-04-10,2,2
WHITE GOLD WIELDER,/works/OL1902800W,6685535,"['Fiction', 'Fantasy']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stephen R. Donaldson,1983,23,1983-04-10,2,2
WHITE GOLD WIELDER,/works/OL1902800W,209014,"['Fiction', 'Fantasy']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Stephen R. Donaldson,1983,23,1983-04-10,2,2
WHITE HOT,/works/OL167325W,9619304,"['Suspense', 'Fiction', 'Crime', 'Family', 'Death']",0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sandra Brown,2004,4,2004-09-05,2,2
WHITE HOT,/works/OL167325W,11396949,"['Suspense', 'Fiction', 'Crime', 'Family', 'Death']",0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Sandra Brown,2004,4,2004-09-05,2,2
WHITE IVY,/works/OL20919173W,10289100,"['Fiction', 'Women', 'Family', 'Contemporary']",0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Susie Yang,2020,1,2020-11-22,13,13
WHITE LIES,/works/OL34363W,541427,"['Fiction', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Jayne Ann Krentz,2007,3,2007-02-11,4,4
WHITE NIGHT,/works/OL11967337W,1237182,"['Fiction', 'Fantasy', 'Family']",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jim Butcher,2007,4,2007-04-22,5,5
WHITE NIGHT,/works/OL11967337W,1474703,"['Fiction', 'Fantasy', 'Family']",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jim Butcher,2007,4,2007-04-22,5,5
WHITE NINJA,/works/OL2454267W,211280,"['Fiction', 'Espionage', 'Action and Adventure']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eric V. Lustbader,1990,4,1990-02-04,13,12
WHITE OLEANDER,/works/OL48010W,188772,"['Fiction', 'Women', 'Children', 'Murder', 'Fantasy']",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Janet Fitch,1999,18,1999-05-23,3,2
WHITE OLEANDER,/works/OL48010W,188769,"['Fiction', 'Women', 'Children', 'Murder', 'Fantasy']",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Janet Fitch,1999,18,1999-05-23,3,2
WHITE OLEANDER,/works/OL48010W,188638,"['Fiction', 'Women', 'Children', 'Murder', 'Fantasy']",0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Janet Fitch,1999,18,1999-05-23,3,2
BLACKWOOD FARM,/works/OL77819W,9324122,"['Horror', 'Fantasy', 'Family', 'Fiction']",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anne Rice,2002,5,2002-11-17,4,4
BLACKWOOD FARM,/works/OL77819W,11000828,"['Horror', 'Fantasy', 'Family', 'Fiction']",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Anne Rice,2002,5,2002-11-17,4,4
WHITE TEETH,/works/OL481155W,146183,"['Fiction', 'Relationships', 'Family', 'Friendship']",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Zadie Smith,2000,3,2000-06-25,14,14
WHITEOAK HARVEST,/works/OL4608092W,6688267,"['Fiction', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mazo de la Roche,1936,5,1936-10-05,3,3
WHITEOUT,/works/OL1914078W,1957731,"['Fiction', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Ken Follett,2004,6,2004-12-12,9,9
WHITEOUT,/works/OL1914078W,8024244,"['Fiction', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Ken Follett,2004,6,2004-12-12,9,9
WHITETHORN WOODS,/works/OL56792W,772942,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maeve Binchy,2007,8,2007-03-25,2,2
WHITETHORN WOODS,/works/OL56792W,499794,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maeve Binchy,2007,8,2007-03-25,2,2
WHITETHORN WOODS,/works/OL56792W,1165204,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maeve Binchy,2007,8,2007-03-25,2,2
WHO ASKED YOU?,/works/OL17766228W,8049195,"['Fiction', 'Women', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Terry McMillan,2013,1,2013-10-06,14,14
WHOS ON FIRST,/works/OL499051W,936831,"['Fiction', 'Espionage']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,William F. Buckley Jr,1980,13,1980-03-23,6,6
BLASPHEMY,/works/OL8135510W,1443056,"['Fiction', 'Espionage', 'Horror', 'Suspense']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Douglas Preston,2008,4,2008-01-27,4,4
WICKED APPETITE,/works/OL15369459W,7028971,"['Fiction', 'Women', 'Mystery and Detective', 'Paranormal']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Janet Evanovich,2010,3,2010-10-03,3,3
WICKED APPETITE,/works/OL15369459W,8027193,"['Fiction', 'Women', 'Mystery and Detective', 'Paranormal']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Janet Evanovich,2010,3,2010-10-03,3,3
WICKED APPETITE,/works/OL15369459W,8594843,"['Fiction', 'Women', 'Mystery and Detective', 'Paranormal']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Janet Evanovich,2010,3,2010-10-03,3,3
WICKED BUSINESS,/works/OL16618413W,9518694,"['Fiction', 'Women', 'Paranormal', 'Mystery and Detective', 'Humor']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Janet Evanovich,2012,5,2012-07-08,1,1
WICKED BUSINESS,/works/OL16618413W,7787436,"['Fiction', 'Women', 'Paranormal', 'Mystery and Detective', 'Humor']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Janet Evanovich,2012,5,2012-07-08,1,1
WICKED BUSINESS,/works/OL16618413W,8541113,"['Fiction', 'Women', 'Paranormal', 'Mystery and Detective', 'Humor']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,Janet Evanovich,2012,5,2012-07-08,1,1
WICKED PREY,/works/OL14919503W,6299665,"['Fiction', 'Thriller', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,John Sandford,2009,5,2009-05-31,1,1
WICKED PREY,/works/OL14919503W,6688815,"['Fiction', 'Thriller', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,John Sandford,2009,5,2009-05-31,1,1
WICKED PREY,/works/OL14919503W,7075872,"['Fiction', 'Thriller', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,John Sandford,2009,5,2009-05-31,1,1
WICKED WIDOW,/works/OL112319W,2290961,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Amanda Quick,2000,3,2000-04-23,11,11
WICKFORD POINT,/works/OL5102219W,190513,"['Fiction', 'Relationships', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,John P. Marquand,1939,16,1939-03-27,2,1
WIDOWS WALK,/works/OL14860119W,258929,"['Fiction', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Robert B. Parker,2002,5,2002-04-07,5,5
WIDOWS WALK,/works/OL14860119W,1762941,"['Fiction', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Robert B. Parker,2002,5,2002-04-07,5,5
WIFE FOR SALE,/works/OL11439304W,6327838,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kathleen Norris,1933,1,1933-07-03,3,3
WIFEY,/works/OL1838398W,9942765,"['Fiction', 'Women', 'Psychological', 'Humor']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Judy Blume,1978,8,1978-11-12,14,10
WIFEY,/works/OL1838398W,3202571,"['Fiction', 'Women', 'Psychological', 'Humor']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,Judy Blume,1978,8,1978-11-12,14,10
WILD CARD,/works/OL20158710W,8803807,"['Fiction', 'Thriller', 'Action and Adventure']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Stuart Woods,2019,2,2019-04-14,8,8
BLAZE,/works/OL2794739W,11416184,"['Thriller', 'Action and Adventure', 'Suspense', 'Fiction', 'Crime', 'Mystery and Detective']",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Richard Bachman,2007,5,2007-07-01,2,2
BLAZE,/works/OL2794739W,8528090,"['Thriller', 'Action and Adventure', 'Suspense', 'Fiction', 'Crime', 'Mystery and Detective']",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Richard Bachman,2007,5,2007-07-01,2,2
BLAZE,/works/OL2794739W,10313053,"['Thriller', 'Action and Adventure', 'Suspense', 'Fiction', 'Crime', 'Mystery and Detective']",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Richard Bachman,2007,5,2007-07-01,2,2
WILD FIRE,/works/OL22912W,12903498,"['Fiction', 'Crime', 'Suspense']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Nelson DeMille,2006,10,2006-11-26,2,2
WILD HORSES,/works/OL463352W,1199175,"['Fiction', 'Action and Adventure', 'Mystery and Detective']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dick Francis,1994,6,1994-10-09,12,8
WILD JUSTICE,/works/OL2627881W,23213,"['Legal', 'Fiction', 'Women', 'Murder', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,Phillip Margolin,2000,1,2000-09-17,14,14
WILD ORCHIDS,/works/OL810230W,476923,"['Fiction', 'Relationships', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Jude Deveraux,2003,2,2003-05-11,6,6
WILD PALMS,/works/OL82923W,13140902,"['Fiction', 'Relationships']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,William Faulkner,1939,1,1939-02-06,6,6
WILDERNESS,/works/OL744279W,2153503,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jim Morrison,1989,1,1989-01-22,13,13
WILDERNESS,/works/OL744279W,2153503,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Penn Warren,1962,1,1962-01-07,16,16
WILDERNESS,/works/OL744279W,419935,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jim Morrison,1989,1,1989-01-22,13,13
WILDERNESS,/works/OL744279W,419935,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Penn Warren,1962,1,1962-01-07,16,16
A COMMON LIFE,/works/OL15125575W,6987963,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jan Karon,2001,10,2001-04-29,1,1
BLEACHERS,/works/OL76979W,6616600,"['Fiction', 'Psychological', 'Relationships', 'Death']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,John Grisham,2003,18,2003-09-28,1,1
